User_ID,Location,Age
229502,"calafat, dolj, romania",27.0
229551,"ottawa, ontario, canada",28.0
229568,"schenectady, new york, usa",57.0
229591,"oakdale, california, usa",21.0
229629,"boulder, colorado, usa",NULL
229630,"englewood, new jersey, usa",18.0
229632,"duchesne, utah, usa",23.0
229635,"oklahoma city, oklahoma, usa",22.0
229656,"austin, texas, usa",30.0
229658,"dawsonville, georgia, usa",22.0
229673,"claremont, new hampshire, usa",NULL
229681,"the dalles, oregon, usa",NULL
229682,"vancouver, british columbia, canada",53.0
229687,"guntersville, alabama, usa",NULL
229696,"melbourne, victoria, australia",NULL
229703,"south surrey, british columbia, canada",NULL
229707,"hawthorne, new jersey, usa",38.0
229723,"lexington, kentucky, usa",NULL
229741,"kensington, california, usa",29.0
229742,"göteborg, västergötland, sweden",30.0
229754,"webster, new york, usa",38.0
229767,"mechanicsville, virginia, usa",32.0
229768,"highland, michigan,",23.0
229816,"trieste, friuli venezia giulia, italy",25.0
229899,"pordenone, friuli venezia giulia, italy",26.0
229901,"simi valley, california, usa",52.0
229922,"hamilton, virginia, usa",34.0
229952,"washington, dc, usa",NULL
229985,"long beach, california, usa",36.0
230013,"conroe, texas, usa",NULL
230030,"berkeley, california, usa",36.0
230105,"panama city, florida, usa",29.0
230115,"ap, florida, usa",44.0
230133,"austin, ,",33.0
230165,"bochum, nordrhein-westfalen, germany",27.0
230173,"lexington, south carolina, usa",NULL
230180,"lathrop, california, usa",33.0
230239,"las vegas, nevada, usa",NULL
230241,"seattle, washington, usa",NULL
230245,"monroe, louisiana, usa",31.0
230249,"glen rock, pennsylvania, usa",NULL
230262,"chesterfield, missouri, usa",41.0
230281,"des moines, iowa, usa",25.0
230293,"mililani, hawaii, usa",33.0
230374,"duisburg, nordrhein-westfalen, germany",30.0
230400,"colorado springs, colorado, usa",40.0
230411,"sungai petani, kedah, malaysia",NULL
230427,"paderborn, nordrhein-westfalen, germany",28.0
230428,"indianapolis, , usa",48.0
230436,"dallas, texas, usa",28.0
230458,"chestertown, maryland, usa",20.0
230459,"orlando, florida, usa",39.0
230476,"missouri city, texas, usa",NULL
230496,"simi valley, california, usa",34.0
230505,"pewaukee, wisconsin, usa",NULL
230514,"indooroopilly, queensland, australia",31.0
230522,"colorado springs, colorado, usa",52.0
230531,"vienna, vienna, austria",NULL
230626,"camden, ,",NULL
230627,"angleton, texas, usa",44.0
230629,"maple park, illinois, usa",54.0
230630,"olympia, washington, usa",NULL
230681,"cape girardeau, missouri, usa",50.0
230687,"del rio, texas, usa",47.0
230699,"seattle, washington, usa",30.0
230700,"york, pennsylvania, usa",NULL
230708,"modesto, california, usa",43.0
230712,"caldwell, new jersey, usa",61.0
230742,"lundy, england, united kingdom",NULL
230745,"gulf breeze, florida, usa",NULL
230798,"laurel, montana, usa",36.0
230825,"pawtucket, rhode island, usa",NULL
230873,"albion, michigan, usa",39.0
230878,"clinton township/bergenfield, michigan/new jersey, usa",31.0
230889,"stamford., connecticut, usa",59.0
230921,"nowhere, california, usa",19.0
230930,"scottsdale, arizona, usa",33.0
230949,"ann arbor, michigan, usa",19.0
230950,"woodside, new york, usa",27.0
230962,"meriden, connecticut, usa",NULL
230963,"huntsville, alabama, usa",38.0
230971,"north miami, ,",NULL
230985,"southport, england, united kingdom",19.0
230997,"san jose, california, usa",60.0
231001,"salisbury, england, united kingdom",21.0
231058,"asheville, north carolina, usa",66.0
231132,"florence, alabama, usa",NULL
231143,"rennes, bretagne, france",19.0
231149,"providence, rhode island, usa",NULL
231172,"morton, illinois, usa",NULL
231177,"belfry, kentucky, usa",37.0
231180,"san diego, california, usa",NULL
231190,"elblag, warminsko-mazurskie, poland",25.0
231210,"roanoke, virginia, usa",44.0
231225,"bellmawr, new jersey, usa",NULL
231227,"madison, wisconsin, usa",NULL
231237,"waianae, hawaii, us",NULL
231241,"milo, maine, usa",62.0
231251,"woodstock, ,",NULL
231252,"woodstock, ,",NULL
231255,"surrey, british columbia, canada",NULL
231259,"bloomery, west virginia, usa",51.0
231263,"cornwall, ontario, canada",27.0
231264,"san antonio, texas, usa",38.0
231292,"durham, north carolina, usa",NULL
231294,"duesseldorf, nordrhein-westfalen, germany",31.0
231295,"maple, ontario, canada",NULL
231305,"calgary, alberta, canada",NULL
231313,"edwardsville, illinois, usa",30.0
231337,"nashville, tennessee, usa",26.0
231340,"arnold, maryland, usa",37.0
231345,"victoria, british columbia, canada",NULL
231346,"kennesaw, ,",NULL
231351,"methuen, massachusetts, usa",34.0
231354,"las vegas, nevada, usa",NULL
231357,"jersey city, new jersey, usa",23.0
231374,"montreal, quebec, canada",20.0
231393,"montreal, quebec, canada",28.0
231395,"parkersburg, west virginia, usa",NULL
231434,"cuyahoga falls, ohio, usa",NULL
231510,"san antonio, texas, usa",58.0
231518,"durham, new hampshire, usa",23.0
231521,"stamping ground, kentucky, usa",NULL
231560,"clemson, south carolina, usa",NULL
231575,"blairstown, new jersey, usa",70.0
231612,"crestview, florida, usa",27.0
231613,"london, england, united kingdom",28.0
231633,"cherry creek, new york, usa",NULL
231635,"potomac falls, ,",NULL
231638,"nottingham, england, united kingdom",NULL
231639,"los angeles, california, usa",29.0
231672,"salt lake city, utah, usa",NULL
231694,"radford, virginia, usa",44.0
231727,"ellisville, missouri, usa",NULL
231795,"bay city, michigan, usa",54.0
231820,"catonsville, maryland, usa",NULL
231823,"614 cricket court, alberta, canada",NULL
231827,"festus, missouri, usa",32.0
231848,"bainbridge island, washington, usa",59.0
231853,"tucson, arizona, usa",69.0
231854,"cambridge, england, united kingdom",NULL
231857,"canberra, australian capital territory, australia",46.0
231869,"oakville, ontario, canada",33.0
231875,"at sea, n/a, norway",26.0
231891,"zuerich, zuerich, switzerland",33.0
231897,"warren, michigan, usa",33.0
231930,"woodlynne, new jersey, usa",47.0
231944,"bethesda, maryland, usa",20.0
231993,"akron, ohio, usa",26.0
232002,"rome, georgia, usa",NULL
232030,"west lebanon, new york, usa",57.0
232042,"portland, oregon, usa",36.0
232047,"philadelphia, pennsylvania, usa",NULL
232052,"lakeland, florida, usa",26.0
232066,"swartz creek, michigan, usa",30.0
232067,"oviedo, florida, usa",NULL
232070,"seattle, washington, usa",NULL
232099,"carmel, indiana, usa",32.0
232103,"durham, north carolina, usa",30.0
232106,"bayfield, colorado, usa",36.0
232107,"cincinnati, ohio, usa",18.0
232111,"st. louis, missouri, usa",NULL
232131,"oakland, california, usa",NULL
232143,"coral springs, florida, usa",NULL
232171,"centreville, virginia, usa",NULL
232195,"concord, new hampshire, usa",23.0
232199,"melbourne, victoria, australia",NULL
232211,"socorro, new mexico, usa",NULL
232222,"san ramon, california, usa",28.0
232244,"centralia, missouri, usa",NULL
232251,"powder springs, georgia, usa",29.0
232271,"iowa city, iowa, usa",46.0
232292,"kc, missouri, usa",NULL
232305,"boulder, colorado, usa",NULL
232316,"oakland, california, usa",28.0
232320,"indianapolis, indiana, usa",36.0
232343,"philadelphia, pennsylvania, usa",NULL
232357,"san luis obispo, california, usa",NULL
232368,"galena, alaska, usa",34.0
232392,"beaverton, oregon, usa",36.0
232403,"simi valley, california, usa",49.0
232410,"mountain home village, california, usa",NULL
232415,"new holland, pennsylvania, usa",NULL
232433,"tampa, florida, usa",32.0
232449,"fairview, west virginia, usa",NULL
232461,"santa cruz, california, usa",NULL
232492,"delmar, delaware, usa",31.0
232522,"morehead, kentucky, usa",24.0
232529,"rutherford, new jersey, usa",56.0
232543,"arlington, virginia, usa",NULL
232555,"kingston, ontario, canada",33.0
232579,"chicago, illinois, usa",38.0
232583,"birmingham, west midlands, united kingdom",28.0
232606,"meteghan, nova scotia, canada",20.0
232611,"vancouver, british columbia, canada",NULL
232647,"chattanooga, tennessee, usa",NULL
232704,"denver, ,",NULL
232709,"canmore, alberta, canada",30.0
232736,"evansville, indiana, usa",46.0
232740,"amsterdam, noord holland, netherlands",NULL
232756,"temecula, california, usa",34.0
232777,"chicago, illinois, usa",NULL
232820,"kingsport, tennessee, usa",25.0
232838,"cincinnati, ohio, usa",39.0
232853,"gainesville, florida, usa",40.0
232925,"north tonawanda, new york, usa",NULL
232929,"ames, iowa, usa",35.0
232936,"longview, washington, usa",NULL
232945,"newport, rhode island, usa",28.0
232959,"portland, oregon, usa",43.0
232964,"westchester, illinois, usa",44.0
232980,"renton, washington, usa",NULL
232990,"portland, oregon, usa",26.0
233028,"bastrop, texas, usa",32.0
233040,"salem, , usa",NULL
233041,"blanchester, ohio, usa",29.0
233047,"ontario, ,",NULL
233050,"rignano sull`arno, toscana, italy",NULL
233052,"camp fox, somewhere in the desert, kuwait",NULL
233077,"orlando, florida, usa",24.0
233117,"didsbury, ,",NULL
233119,"lakeville, minnesota, usa",27.0
233143,"crawfordsville, indiana, usa",34.0
233154,"casper, wyoming, usa",23.0
233196,"redmond, washington, usa",43.0
233203,"minnreapolis, minnesota, usa",27.0
233223,"springfield, new brunswick, usa",NULL
233225,"springfield, missouri, usa",22.0
233235,"bolton, ontario, canada",46.0
233250,"san bruno, california, usa",35.0
233256,"new york, new york, usa",36.0
233261,"cranston, rhode island, usa",NULL
233285,"socorro, new mexico, usa",NULL
233299,"chapel hill, north carolina, usa",NULL
233309,"gulfport, mississippi, usa",34.0
233312,"elverson, pennsylvania, usa",NULL
233315,"eureka, california, usa",NULL
233361,"greenbelt, maryland, usa",47.0
233374,"ardmore, pennsylvania, usa",30.0
233427,"chapel hill, north carolina, usa",NULL
233430,"san diego, california, usa",45.0
233431,"brenham, texas, usa",NULL
233436,"portland, oregon, usa",NULL
233444,"el cerrito, california, usa",35.0
233445,"hesperia, california, usa",NULL
233451,"seattle, washington, usa",42.0
233480,"bethlehem, pennsylvania, usa",NULL
233526,"kissimmee, florida, usa",35.0
233527,"corning, new york, usa",NULL
233529,"dothan, alabama, usa",44.0
233539,"charlottesville, virginia, usa",34.0
233543,"elizabeth, colorado, usa",58.0
233564,"burnaby, british columbia, canada",31.0
233578,"san antonio, texas, usa",43.0
233606,"carmel, new york, usa",32.0
233633,"richmond, british columbia, canada",NULL
233648,"sanford, florida, usa",58.0
233649,"quitman, mississippi, usa",51.0
233670,"casselberry, florida, usa",25.0
233697,"boise, idaho, usa",31.0
233711,"mackay, queensland, australia",36.0
233719,"rochester hills, michigan, usa",49.0
233723,"portland, oregon, usa",NULL
233731,"kingston, ontario, canada",44.0
233738,"munich, bayern, germany",NULL
233739,"plano, texas, usa",NULL
233747,"melbourne, victoria, australia",29.0
233754,"tucson, arizona, usa",NULL
233769,"courtenay, british columbia, canada",27.0
233791,"bend, oregon, usa",NULL
233793,"boise, idaho, usa",NULL
233812,"voorhees, new jersey, usa",34.0
233821,"dumfries, virginia, usa",32.0
233829,"crosby, texas, usa",NULL
233856,"oviedo, florida, usa",31.0
233857,"simi valley, california, usa",22.0
233867,"redmond, washington, usa",25.0
233868,"helsinki, n/a, finland",21.0
233869,"germantown, maryland, usa",30.0
233871,"st. paul, minnesota, usa",NULL
233889,"brisbane, queensland, australia",37.0
233898,"new haven, connecticut, usa",32.0
233901,"montreal, quebec, canada",29.0
233903,"n/a, n/a, singapore",23.0
233909,"abbotsford, british columbia, canada",NULL
233911,"romney, west virginia, usa",41.0
233917,"madera, california, usa",38.0
233923,"breckenridge, colorado, usa",29.0
233924,"shamokin, pennsylvania, usa",31.0
233927,"troy, michigan, usa",60.0
233931,"tacoma, washington, usa",49.0
233947,"phoenixville, pennsylvania, usa",41.0
233952,"new york, new york, usa",29.0
233955,"glen burnie, maryland, usa",NULL
233976,"heidelberg, patrick henry village, germany",29.0
233991,"apex, north carolina, usa",NULL
233995,"calgary, alberta, canada",27.0
233997,"toronto, ontario, canada",33.0
234023,"markham, ontario, canada",40.0
234032,"calgary, alberta, canada",47.0
234087,"conifer, colorado, usa",33.0
234108,"ladera ranch, california, usa",NULL
234113,"san diego, california, usa",NULL
234147,"calgary, alberta, canada",39.0
234165,"upton, massachusetts, usa",NULL
234174,"chesapeake, virginia, usa",43.0
234190,"marysville, washington, usa",35.0
234192,"depauville, new york, usa",NULL
234209,"ben lomomd, california, usa",NULL
234281,"fribourg, fribourg, switzerland",NULL
234288,"mount waverley, victoria, australia",35.0
234341,"sanger, california, usa",61.0
234359,"morro bay, california, usa",35.0
234399,"rochester, new york, usa",NULL
234401,"frankfurt am main, hessen, germany",34.0
234406,"sebastian, florida, usa",NULL
234530,"pisa, toscana, italy",28.0
234565,"kelowna, british columbia, canada",35.0
234597,"firenze, toscana, italy",NULL
234614,"springfield, illinois, usa",NULL
234622,"albuquerque, new mexico, usa",44.0
234623,"scarborough, maine, usa",NULL
234647,"fredericton, new brunswick, canada",32.0
234657,"barlad, vaslui, romania",25.0
234672,"northridge, california, usa",53.0
234675,"toronto, ,",NULL
234683,"lappvik, etelä-suomen lääni, finland",23.0
234685,"buffalo, new york, usa",33.0
234708,"fairmont, west virginia, usa",NULL
234714,"haverhill, massachusetts, usa",25.0
234721,"hazelwood, missouri, usa",NULL
234723,"miami, florida, usa",NULL
234734,"warren, massachusetts, usa",NULL
234743,"hampton, virginia, usa",NULL
234744,"richmond, california, usa",NULL
234753,"tuscaloosa, alabama, usa",36.0
234755,"las vegas, nevada, usa",35.0
234765,"kuching, sarawak, malaysia",28.0
234796,"nürnberg, bayern, germany",37.0
234797,"can pastilla, illes balears, spain",56.0
234808,"kelowna, british columbia, canada",40.0
234828,"fairbanks, alaska, usa",NULL
234879,"bellmawr, new jersey, usa",30.0
234893,"orlando, florida, usa",41.0
234901,"irmo, south carolina, usa",49.0
234925,"hudson, ohio, usa",51.0
234927,"santa clara, california, usa",NULL
234948,"hiram, georgia, usa",NULL
234953,"glendale, california, usa",NULL
234954,"santa maria da feira, aveiro, portugal",26.0
235004,"el dorado, kansas, usa",NULL
235011,"seattle, washington, usa",NULL
235030,"karlsruhe, baden-wuerttemberg, germany",NULL
235059,"aurora, illinois, usa",24.0
235099,"taylorsville, utah, usa",48.0
235105,"st louis, missouri, usa",46.0
235109,"melbourne, victoria, australia",NULL
235117,"pace, florida, usa",47.0
235145,"frederick, massachusetts, usa",NULL
235146,"oak park, illinois, usa",39.0
235173,"singapore, n/a, singapore",NULL
235192,"phoenix, arizona, usa",NULL
235206,"west des moines, iowa, usa",56.0
235209,"columbia, missouri, usa",22.0
235214,"louisville, kentucky, usa",27.0
235221,"ottawa, ontario, canada",45.0
235228,"mississauga, ontario, canada",NULL
235242,"brooklyn, new york, usa",NULL
235282,"encino, california, usa",43.0
235356,"whittier, california, usa",29.0
235369,"willowbrook, illinois, usa",18.0
235371,"brühl, nordrhein-westfalen, germany",35.0
235375,"natick, massachusetts, usa",NULL
235384,"rio rancho, new mexico, usa",NULL
235392,"st. louis, missouri, usa",27.0
235394,"lleida, cataluña, spain",22.0
235439,"middleboro, massachusetts, usa",NULL
235442,"gasteiz, euskal herria, spain",21.0
235480,"belvidere, illinois,",38.0
235493,"boulder, colorado, usa",NULL
235498,"lisboa, lisboa, portugal",42.0
235506,"toronto, ontario, canada",29.0
235538,"iasi, romania/europe, romania",53.0
235543,"moorhead, minnesota, usa",53.0
235652,"seattle, washington, usa",NULL
235669,"holden, , usa",NULL
235671,"regina, saskatchewan, canada",NULL
235677,"toronto, ontario, canada",26.0
235684,"miami, florida, usa",26.0
235698,"laredo, texas, usa",NULL
235728,"raleigh, ,",NULL
235729,"apo, ae (armed forces europe), united kingdom",31.0
235745,"houston, texas, usa",24.0
235783,"hilmar, california, usa",NULL
235805,"edinburgh, scotland, united kingdom",27.0
235821,"ames, iowa, usa",71.0
235842,"griswold, iowa, usa",41.0
235860,"soquel, california, usa",NULL
235864,"toronto, ontario, canada",35.0
235884,"lakewood, colorado, usa",NULL
235888,"boston, massachusetts, usa",24.0
235895,"la, california, usa",NULL
235925,"turin, piemonte, italy",29.0
235929,"duarte, california, usa",NULL
235935,"bridgeton, new jersey, usa",43.0
235952,"layton, utah, usa",25.0
236017,"oceanside, california, usa",30.0
236025,"davis, california, usa",NULL
236030,"mt.airy, maryland, usa",47.0
236044,"cincinnati, ohio, usa",NULL
236058,"san francisco, california, usa",34.0
236097,"san francisco, california, usa",NULL
236112,"san francisco, california, usa",NULL
236113,"vancouver, british columbia, canada",25.0
236148,"epsom, england, united kingdom",NULL
236150,"lynchburg, ,",20.0
236164,"elkhorn, nebraska, usa",42.0
236172,"chesapeake, virginia, usa",34.0
236179,"spokane, washington, usa",NULL
236181,"clarendon hills, illinois, usa",43.0
236213,"sheffield, south yorkshire, united kingdom",28.0
236235,"naperville, illinois, usa",19.0
236251,"chelmer, queensland, australia",18.0
236255,"bridgeton, new jersey, usa",50.0
236267,"san francisco, california, usa",30.0
236269,"whiteman afb, missouri, usa",21.0
236271,"calgary, alberta, canada",24.0
236280,"waltham, massachusetts, usa",NULL
236283,"orlando, florida, usa",41.0
236296,"burradoo, new south wales, australia",NULL
236322,"houston, texas, usa",NULL
236340,"st kilda, victoria, australia",29.0
236349,"fredericksburg, virginia, usa",39.0
236355,"chicago, illinois, usa",30.0
236378,"ft. pierce, florida, usa",45.0
236380,"tenaha, texas, usa",42.0
236391,"auburn, maine, usa",50.0
236399,"wilmington, delaware, usa",40.0
236401,"mays landing, new jersey, usa",25.0
236408,"stockton, california, usa",65.0
236426,"kitchener, ontario, canada",NULL
236432,"london, ontario, canada",21.0
236444,"mountain view, california, usa",NULL
236473,"louisville, kentucky, usa",NULL
236480,"houston, texas, usa",34.0
236544,"lacey, washington, usa",NULL
236550,"knoxville, tennessee, usa",NULL
236580,"slatersville, rhode island, usa",NULL
236587,"tipton, pennsylvania, usa",NULL
236594,"victoria, british columbia, canada",25.0
236595,"richmond, british columbia, canada",19.0
236606,"wenham, massachusetts, usa",NULL
236617,"huntington beach, california, usa",NULL
236618,"los angeles, california, usa",NULL
236621,"cary, north carolina, usa",NULL
236625,"hampton, virginia, usa",38.0
236664,"bristol, england, united kingdom",NULL
236668,"kanata, ontario, canada",20.0
236696,"oakville, ontario, canada",25.0
236700,"porto alegre, rio grande do sul, brazil",NULL
236727,"cardiff, wales, united kingdom",32.0
236728,"freehold, new jersey, usa",NULL
236731,"peterborough, ontario, canada",63.0
236754,"bronx, new york, usa",25.0
236757,"mars, pennsylvania, usa",NULL
236782,"denver, colorado, usa",75.0
236840,"geneva, iowa, usa",72.0
236860,"wimberley, texas, usa",41.0
236872,"maryport, england, united kingdom",35.0
236886,"mahtomedi, minnesota, usa",44.0
236918,"fort wayne, indiana, usa",43.0
236940,"amarillo, texas, usa",54.0
236943,"evergreen, colorado, usa",42.0
236948,"toronto, ontario, canada",35.0
236949,"glen burnie, maryland, usa",56.0
236955,"pace, florida, usa",41.0
236959,"st. louis, missouri, usa",35.0
236979,"brampton, ontario, canada",34.0
236994,"seattle, washington, usa",NULL
237064,"oxford, ,",68.0
237070,"allenwinden, zug, switzerland",29.0
237089,"oklahoma city, oklahoma, usa",NULL
237091,"fair lawn, new jersey, usa",54.0
237147,"topanga, california, usa",NULL
237263,"palos park, illinois, usa",55.0
237264,"cairo, n/a, egypt",35.0
237271,"sandy, utah, usa",NULL
237275,"westminster, maryland, usa",69.0
237283,"gaithersburg, maryland, usa",43.0
237293,"unknown, unknown, unknown",NULL
237308,"evergreen, colorado, usa",51.0
237323,"grand rapids/mt pleasant, michigan, usa",19.0
237339,"omro, wisconsin, usa",36.0
237350,"minneapolis, minnesota, usa",33.0
237363,"st. francis, wisconsin, usa",25.0
237372,"mansfield, pennsylvania, usa",NULL
237376,"sandpoint, idaho, usa",19.0
237381,"mississauga, ontario, canada",NULL
237397,"singapore, singapore, singapore",NULL
237399,"groningen, groningen, netherlands",NULL
237407,"west chester, pennsylvania, usa",25.0
237411,"irvine, california,",NULL
237412,"lansdale, pennsylvania, usa",NULL
237426,"tallahassee, florida, usa",32.0
237429,"olympia, washington, usa",46.0
237432,"ben lomond, california, usa",39.0
237433,"king of prussia, pennsylvania, usa",NULL
237434,"bynum, north carolina, usa",NULL
237451,"fresno, california, usa",28.0
237474,"montreal, quebec, canada",24.0
237482,"austin, texas, usa",25.0
237486,"superior, wisconsin, usa",NULL
237496,"vancouver, washington, usa",NULL
237534,"rexdale, ontario, canada",47.0
237535,"forest hills, new york, usa",NULL
237539,"boise, idaho, usa",NULL
237559,"allendale, michigan, usa",20.0
237575,"cypress, california, usa",NULL
237577,"san jose, california, usa",19.0
237580,"exton, pennsylvania, usa",NULL
237612,"east point, georgia, usa",30.0
237646,"rockville, maryland, usa",56.0
237655,"cary, north carolina, usa",50.0
237660,"rockhampton, queensland, australia",NULL
237715,"mchenry, illinois, usa",28.0
237722,"mililani, hawaii, usa",NULL
237747,"olympia, washington, usa",41.0
237748,"eagan, minnesota, usa",27.0
237758,"seattl, washington, usa",24.0
237797,"houma, ,",NULL
237799,"loveland, colorado, usa",NULL
237805,"valley springs, california, usa",67.0
237808,"lake oswego, oregon, usa",NULL
237836,"columbia, south carolina, usa",NULL
237856,"philadelphia, pennsylvania, usa",NULL
237868,"thousand palms, california, usa",56.0
237898,"salt lake city, utah, usa",NULL
237912,"taipei, n/a, taiwan",46.0
237914,"port murray, new jersey, usa",34.0
237917,"berkeley, california, usa",38.0
237941,"cambridge, massachusetts, usa",31.0
237960,"colorado springs, colorado, usa",57.0
237990,"rochester, new york, usa",NULL
238008,"edmond, oklahoma, usa",36.0
238010,"daytona beach, florida, usa",29.0
238014,"manchester, new hampshire, usa",NULL
238024,"sugar land, texas, usa",NULL
238044,"sapporo, hokkaido, japan",NULL
238057,"la jolla, california, usa",NULL
238065,"bourbonnais, illinois, usa",27.0
238077,"orlando, florida, usa",NULL
238079,"corpus christi, texas, usa",NULL
238087,"north highlands, california, usa",26.0
238120,"louisville, kentucky, usa",25.0
238125,"boston, massachusetts, usa",49.0
238131,"virginia beach, virginia, usa",47.0
238146,"martinez, california, usa",NULL
238179,"smithton, illinois, usa",NULL
238181,"chicago, illinois, usa",32.0
238222,"upper sandusky, ohio, usa",28.0
238235,"houston, ,",33.0
238238,"hillsboro, texas, usa",NULL
238246,"eugene, oregon, usa",NULL
238292,"vancouver, british columbia, canada",24.0
238319,"grayslake, illinois, usa",34.0
238321,"dublin, dublin, ireland",32.0
238347,"el mirage, arizona, usa",31.0
238350,"olympia, washington, usa",49.0
238381,"pefferlaw, ontario,",34.0
238390,"knoxville, tennessee, usa",20.0
238396,"soldotna, alaska, usa",NULL
238400,"la crosse, wisconsin, usa",50.0
238419,"lapeer, michigan, usa",NULL
238456,"toronto, ontario, canada",NULL
238475,"little rock, arkansas, usa",34.0
238526,"charleston, south carolina, usa",NULL
238528,"palmyra, wisconsin, usa",NULL
238540,"omaha, nebraska, usa",32.0
238541,"vancouver, british columbia, canada",NULL
238557,"kuala lumpur, selangor, malaysia",21.0
238566,"bethlehem, pennsylvania, usa",NULL
238568,"middletown, maryland, usa",66.0
238607,"pineville, north carolina, usa",24.0
238610,"charleston, west virginia, usa",67.0
238613,"st. john`s, newfoundland, canada",37.0
238623,"joplin, ,",NULL
238625,"hamburg, hamburg, germany",41.0
238630,"san francisco, california, usa",21.0
238639,"bakersfield, california, usa",22.0
238688,"mystic, connecticut, usa",NULL
238699,"amagansett, new york, usa",NULL
238731,"asheville, north carolina, usa",NULL
238733,"münster, nordrhein-westfalen, germany",22.0
238735,"calgary, ,",22.0
238739,"toronto, ontario, canada",26.0
238740,"portland, oregon, usa",57.0
238757,"ludington, michigan, usa",45.0
238768,"dexter, michigan, usa",44.0
238779,"brooklyn, new york, usa",46.0
238781,"yucca valley, california, usa",51.0
238819,"el cajon, california, usa",NULL
238836,"richmond, virginia, usa",36.0
238849,"saskatoon, saskatchewan, canada",40.0
238864,"powys, wales, united kingdom",32.0
238889,"clark fork, idaho, usa",33.0
238890,"arlington, virginia, usa",30.0
238898,"pasadena, california, usa",NULL
238903,"dearborn heights, michigan, usa",68.0
238922,"tulsa, oklahoma, usa",22.0
238926,"montreal, quebec, canada",NULL
238961,"antioch, illinois, usa",18.0
238962,"albuquerque, new mexico, usa",NULL
238968,"horseheads, new york, usa",NULL
239000,"north vancouver, british columbia, canada",25.0
239004,"delta, british columbia, canada",NULL
239010,"stuttgart, bw, germany",NULL
239020,"seattle, washington, usa",55.0
239028,"charleston, oregon, usa",NULL
239033,"portales, new mexico, usa",27.0
239041,"oregon city, oregon, usa",NULL
239054,"austin, texas, usa",NULL
239067,"st. croix, virgin islands, usa",NULL
239070,"plantation, florida, usa",47.0
239074,"duluth, minnesota, usa",38.0
239106,"pasadena, california, usa",74.0
239108,"new york, new york, usa",47.0
239161,"culiacan, sinaloa, mexico",NULL
239170,"george town, seven mile beach, cayman islands",27.0
239220,"waltham, massachusetts, usa",NULL
239251,"germantown, tennessee, usa",50.0
239279,"livermore, california, usa",NULL
239310,"coos bay, oregon, usa",NULL
239374,"minneapolis, minnesota, usa",NULL
239393,"portland, oregon, usa",NULL
239407,"chilliwack, british columbia, canada",57.0
239413,"austin, texas, usa",28.0
239423,"jackson, tennessee, usa",49.0
239444,"phoenix, arizona, usa",NULL
239460,"two harbors, california, usa",26.0
239467,"albstadt, baden-wuerttemberg, germany",23.0
239468,"wien, wien, austria",26.0
239481,"chi, illinois, usa",NULL
239486,"milwaukee, wisconsin, usa",25.0
239488,"ganderkesee, niedersachsen, germany",36.0
239502,"herkimer, new york, usa",19.0
239535,"columbus, ,",NULL
239554,"minneapolis, minnesota, usa",37.0
239557,"anchorage, alaska, usa",62.0
239569,"atlanta, georgia, usa",22.0
239574,"jefferson city, missouri, usa",27.0
239575,"aptos, ,",NULL
239584,"gilroy, california, usa",NULL
239593,"st. louis, missouri, usa",29.0
239594,"leuven, vlaams-brabant, belgium",28.0
239602,"causeway bay, causeway bay, hong kong",NULL
239609,"atlanta, georgia, usa",42.0
239619,"camberley, england, united kingdom",43.0
239623,"oak harbor, ohio, usa",42.0
239626,"wellesley, massachusetts, usa",52.0
239630,"lyon, rhône-alpes, france",24.0
239655,"boulder, colorado, usa",NULL
239661,"sydney, new south wales, australia",21.0
239667,"new haven, connecticut, usa",NULL
239670,"chicago, illinois, usa",31.0
239681,"coxsackie, new york, usa",28.0
239688,"winnemucca, nevada, usa",26.0
239692,"virginia beach, virginia, usa",24.0
239716,"tulsa, oklahoma, usa",NULL
239718,"richmond, virginia, usa",NULL
239736,"paris, ile-de-france, france",20.0
239740,"albuquerque, new mexico, usa",NULL
239743,"guelph, ontario, canada",NULL
239748,"tigard, ,",46.0
239761,"neukirch, sachsen, germany",32.0
239801,"london, london, united kingdom",NULL
239808,"millbrook, ontario, canada",NULL
239834,"calgary, alberta, canada",43.0
239841,"springfield, missouri, usa",21.0
239847,"lansdale, pennsylvania, usa",NULL
239914,"mobile, alabama, usa",33.0
240008,"blytheville, arkansas, usa",NULL
240033,"mobile, alabama, usa",33.0
240035,"birmingham, alabama, usa",NULL
240043,"london, england, united kingdom",30.0
240049,"charlottetown, prince edward island, canada",29.0
240051,"trenton, ontario, canada",32.0
240054,"nottingham, england, united kingdom",NULL
240098,"revelstoke, british columbia, canada",26.0
240107,"rsm, california, usa",60.0
240111,"milton, ontario, canada",51.0
240113,"carmichael, ,",NULL
240118,"albuquerque, new mexico, usa",NULL
240121,"baton rouge, ,",NULL
240131,"sherwood park, alberta, canada",26.0
240144,"muskego, wisconsin, usa",34.0
240155,"westford, massachusetts, usa",40.0
240205,"st. ann, missouri, usa",28.0
240207,"alexandria, virginia, usa",NULL
240213,"petaling jaya, kuala lumpur, malaysia",24.0
240219,"arlington, tennessee, usa",38.0
240224,"walnut creek, california, usa",52.0
240225,"indian springs village, alabama, usa",46.0
240226,"winston-salem, north carolina, usa",NULL
240235,"bridgeton, new jersey, usa",21.0
240236,"seattle, washington, usa",28.0
240252,"grants pass, oregon, usa",63.0
240254,"st. louis, missouri, usa",50.0
